Row,Sample,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),First Attempt,Incorrects,Hints,Corrects,Condition,KC,Opportunity
2215,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,BUILDING_A_SIDEWALK,1,(LARGE-RECTANGLE-AREA QUESTION1),02/01/1996 00:02,02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,46,46,.,correct,0,0,1,.,Non-area formula,5
2216,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,BUILDING_A_SIDEWALK,1,(SIDEWALK-AREA QUESTION1),02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,11,.,11,incorrect,1,0,1,.,Area formula,1
2217,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,BUILDING_A_SIDEWALK,1,(POOL-AREA QUESTION2),02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,02/01/1996 00:03,42,42,.,correct,0,0,1,.,Non-area formula,6
2218,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,BUILDING_A_SIDEWALK,1,(LARGE-RECTANGLE-AREA QUESTION2),02/01/1996 00:03,02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,5,5,.,correct,0,0,1,.,Non-area formula,7
2219,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,BUILDING_A_SIDEWALK,1,(SIDEWALK-AREA QUESTION2),02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,6,6,.,correct,0,0,1,.,Area formula,2
2220,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,BUILDING_A_SIDEWALK,1,(POOL-AREA QUESTION3),02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,15,15,.,correct,0,0,1,.,Non-area formula,8
2221,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,BUILDING_A_SIDEWALK,1,(LARGE-RECTANGLE-AREA QUESTION3),02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,8,8,.,correct,0,0,1,.,Non-area formula,9
2222,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,BUILDING_A_SIDEWALK,1,(SIDEWALK-AREA QUESTION3),02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,4,4,.,correct,0,0,1,.,Area formula,3
2223,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PARALLELOGRAM_ABDE,1,(AREA QUESTION1),02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,0,0,.,correct,0,0,1,.,Non-area formula,10
2224,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PARALLELOGRAM_ABDE,1,(HEIGHT QUESTION2),02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,02/01/1996 00:04,7,7,.,correct,0,0,1,.,Non-area formula,11
2225,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PARALLELOGRAM_ABDE,1,(BASE QUESTION3),02/01/1996 00:04,02/01/1996 00:05,02/01/1996 00:05,02/01/1996 00:05,15,15,.,correct,0,0,1,.,Non-area formula,12
2226,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,SQUARE_ABCD,1,(AREA QUESTION1),02/01/1996 00:05,02/01/1996 00:05,02/01/1996 00:05,02/01/1996 00:05,0,0,.,correct,0,0,1,.,Non-area formula,13
2227,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,SQUARE_ABCD,1,(HEIGHT QUESTION2),02/01/1996 00:05,02/01/1996 00:05,02/01/1996 00:05,02/01/1996 00:05,4,4,.,correct,0,0,1,.,Non-area formula,14
2228,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,SQUARE_ABCD,1,(BASE QUESTION3),02/01/1996 00:05,02/01/1996 00:05,02/01/1996 00:05,02/01/1996 00:05,11,11,.,correct,0,0,1,.,Non-area formula,15
2229,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PAINTING_THE_WALL,1,(DOOR-AREA QUESTION1),02/01/1996 00:05,02/01/1996 00:05,02/01/1996 00:05,02/01/1996 00:05,0,0,.,correct,0,0,1,.,Non-area formula,16
2230,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PAINTING_THE_WALL,1,(WALL-AREA QUESTION1),02/01/1996 00:05,02/01/1996 00:05,02/01/1996 00:05,02/01/1996 00:05,14,14,.,correct,0,0,1,.,Non-area formula,17
2231,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PAINTING_THE_WALL,1,(PAINTED-AREA QUESTION1),02/01/1996 00:05,02/01/1996 00:06,02/01/1996 00:06,02/01/1996 00:06,20,20,.,correct,0,0,1,.,Area formula,4
2232,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PAINTING_THE_WALL,1,(WALL-AREA QUESTION2),02/01/1996 00:06,02/01/1996 00:06,02/01/1996 00:06,02/01/1996 00:06,15,15,.,correct,0,0,1,.,Non-area formula,18
2233,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PAINTING_THE_WALL,1,(DOOR-AREA QUESTION2),02/01/1996 00:06,02/01/1996 00:06,02/01/1996 00:06,02/01/1996 00:06,11,11,.,correct,0,0,1,.,Non-area formula,19
2234,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PAINTING_THE_WALL,1,(PAINTED-AREA QUESTION2),02/01/1996 00:06,02/01/1996 00:06,02/01/1996 00:06,02/01/1996 00:06,6,6,.,correct,0,0,1,.,Area formula,5
2235,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PAINTING_THE_WALL,1,(WALL-AREA QUESTION3),02/01/1996 00:06,02/01/1996 00:07,02/01/1996 00:07,02/01/1996 00:07,15,15,.,correct,0,0,1,.,Non-area formula,20
2236,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PAINTING_THE_WALL,1,(DOOR-AREA QUESTION3),02/01/1996 00:07,02/01/1996 00:07,02/01/1996 00:07,02/01/1996 00:07,11,11,.,correct,0,0,1,.,Non-area formula,21
2237,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PAINTING_THE_WALL,1,(PAINTED-AREA QUESTION3),02/01/1996 00:07,02/01/1996 00:07,02/01/1996 00:07,02/01/1996 00:07,6,6,.,correct,0,0,1,.,Area formula,6
2238,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRAPEZOID_ABCD,1,(AREA QUESTION1),02/01/1996 00:07,02/01/1996 00:07,02/01/1996 00:07,02/01/1996 00:08,32,32,.,correct,0,0,2,.,Non-area formula,22
2239,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRAPEZOID_ABCD,1,(LONGER-BASE QUESTION2),02/01/1996 00:08,02/01/1996 00:08,02/01/1996 00:08,02/01/1996 00:08,33,.,33,incorrect,1,0,1,.,Non-area formula,23
2240,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRAPEZOID_ABCD,1,(HEIGHT QUESTION3),02/01/1996 00:08,02/01/1996 00:08,02/01/1996 00:08,02/01/1996 00:08,25,.,25,incorrect,1,0,1,.,Non-area formula,24
2241,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRAPEZOID_AREA,1,(AREA QUESTION1),02/01/1996 00:09,02/01/1996 00:09,02/01/1996 00:09,02/01/1996 00:09,1,.,1,incorrect,1,0,1,.,Non-area formula,25
2242,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRAPEZOID_HEIGHT,1,(HEIGHT QUESTION3),02/01/1996 00:09,02/01/1996 00:09,02/01/1996 00:09,02/01/1996 00:09,1,.,1,incorrect,1,0,1,.,Non-area formula,26
2243,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRAPEZOID_BASE,1,(LONGER-BASE QUESTION2),02/01/1996 00:10,02/01/1996 00:10,02/01/1996 00:10,02/01/1996 00:10,0,0,.,correct,0,0,1,.,Non-area formula,27
2244,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRAPEZOID_ABCD,2,(AREA QUESTION1),02/01/1996 00:10,02/01/1996 00:10,02/01/1996 00:10,02/01/1996 00:12,71,.,71,incorrect,1,0,2,.,Non-area formula,28
2245,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRAPEZOID_ABCD,2,(LONGER-BASE QUESTION2),02/01/1996 00:10,02/01/1996 00:11,02/01/1996 00:11,02/01/1996 00:12,45,45,.,correct,0,0,2,.,Non-area formula,29
2246,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRAPEZOID_ABCD,2,(HEIGHT QUESTION3),02/01/1996 00:11,02/01/1996 00:11,02/01/1996 00:11,02/01/1996 00:13,28,28,.,correct,1,0,2,.,Non-area formula,30
2247,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRAPEZOID_AREA,2,(AREA QUESTION1),02/01/1996 00:13,02/01/1996 00:13,02/01/1996 00:13,02/01/1996 00:13,1,.,1,incorrect,1,0,1,.,Non-area formula,31
2248,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRAPEZOID_HEIGHT,2,(HEIGHT QUESTION3),02/01/1996 00:13,02/01/1996 00:13,02/01/1996 00:13,02/01/1996 00:13,0,0,.,correct,0,0,1,.,Non-area formula,32
2249,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRAPEZOID_AREA,3,(AREA QUESTION1),02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,0,0,.,correct,0,0,1,.,Non-area formula,33
2250,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRAPEZOID_HEIGHT,3,(HEIGHT QUESTION3),02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,0,0,.,correct,0,0,1,.,Non-area formula,34
2251,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRAPEZOID_AREA,4,(AREA QUESTION1),02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,0,0,.,correct,0,0,1,.,Non-area formula,35
2252,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRIANGLE_ABC,1,(AREA QUESTION1),02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,0,0,.,correct,0,0,1,.,Non-area formula,36
2253,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRIANGLE_ABC,1,(HEIGHT QUESTION2),02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,8,.,8,incorrect,1,0,1,.,Non-area formula,37
2254,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRIANGLE_ABC,1,(BASE QUESTION3),02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,02/01/1996 00:14,12,12,.,correct,0,0,1,.,Non-area formula,38
2255,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRIANGLE_TRIANGLE,1,(AREA QUESTION1),02/01/1996 00:15,02/01/1996 00:15,02/01/1996 00:15,02/01/1996 00:15,1,.,1,incorrect,1,0,1,.,Non-area formula,39
2256,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON,1,(AREA QUESTION1),02/01/1996 00:15,02/01/1996 00:15,02/01/1996 00:15,02/01/1996 00:15,1,.,1,incorrect,1,0,1,.,Non-area formula,40
2257,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON,1,(APOTHEM QUESTION2),02/01/1996 00:15,02/01/1996 00:15,02/01/1996 00:15,02/01/1996 00:15,22,.,22,incorrect,1,0,1,.,Non-area formula,41
2258,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON,1,(SIDE QUESTION3),02/01/1996 00:15,02/01/1996 00:15,02/01/1996 00:15,02/01/1996 00:15,9,.,9,incorrect,1,0,1,.,Non-area formula,42
2259,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRIANGLE_RECTANGLE,1,(BASE QUESTION1),02/01/1996 00:16,02/01/1996 00:16,02/01/1996 00:16,02/01/1996 00:16,1,.,1,incorrect,1,0,1,.,Area formula,7
2260,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRIANGLE_RECTANGLE,1,(AREA QUESTION1),02/01/1996 00:16,02/01/1996 00:16,02/01/1996 00:16,02/01/1996 00:16,24,24,.,correct,0,0,1,.,Non-area formula,43
2261,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,1,(AREA QUESTION1),02/01/1996 00:16,02/01/1996 00:16,02/01/1996 00:16,02/01/1996 00:16,1,.,1,incorrect,1,0,1,.,Non-area formula,44
2262,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,1,(WHITE-AREA QUESTION1),02/01/1996 00:16,02/01/1996 00:16,02/01/1996 00:16,02/01/1996 00:16,11,11,.,correct,0,0,1,.,Area formula,8
2263,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,1,(GREEN-AREA QUESTION1),02/01/1996 00:16,02/01/1996 00:16,02/01/1996 00:16,02/01/1996 00:16,11,.,11,incorrect,1,0,1,.,Area formula,9
2264,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,1,(PURPLE-AREA QUESTION1),02/01/1996 00:16,02/01/1996 00:17,02/01/1996 00:17,02/01/1996 00:17,22,22,.,correct,0,0,1,.,Area formula,10
2265,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,1,(AREA QUESTION2),02/01/1996 00:17,02/01/1996 00:17,02/01/1996 00:17,02/01/1996 00:17,6,.,6,incorrect,1,0,1,.,Non-area formula,45
2266,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,1,(WHITE-AREA QUESTION2),02/01/1996 00:17,02/01/1996 00:17,02/01/1996 00:17,02/01/1996 00:17,9,.,9,incorrect,1,0,1,.,Area formula,11
2267,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,1,(GREEN-AREA QUESTION2),02/01/1996 00:17,02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,69,.,69,incorrect,1,0,1,.,Area formula,12
2268,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,1,(PURPLE-AREA QUESTION2),02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,02/01/1996 00:18,9,9,.,correct,0,0,1,.,Area formula,13
2269,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,1,(WHITE-AREA QUESTION3),02/01/1996 00:18,02/01/1996 00:19,02/01/1996 00:19,02/01/1996 00:19,7,7,.,correct,0,0,1,.,Area formula,14
2270,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,1,(GREEN-AREA QUESTION3),02/01/1996 00:19,02/01/1996 00:19,02/01/1996 00:19,02/01/1996 00:19,34,34,.,correct,0,0,1,.,Area formula,15
2271,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,1,(PURPLE-AREA QUESTION3),02/01/1996 00:19,02/01/1996 00:19,02/01/1996 00:19,02/01/1996 00:19,2,2,.,correct,0,0,1,.,Area formula,16
2272,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,1,(AREA QUESTION3),02/01/1996 00:19,02/01/1996 00:19,02/01/1996 00:19,02/01/1996 00:19,5,.,5,incorrect,1,0,1,.,Non-area formula,46
2273,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON_ABCDE,1,(AREA QUESTION1),02/01/1996 00:19,02/01/1996 00:19,02/01/1996 00:19,02/01/1996 00:19,1,.,1,incorrect,1,0,1,.,Non-area formula,47
2274,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON_ABCDE,1,(APOTHEM QUESTION2),02/01/1996 00:19,02/01/1996 00:20,02/01/1996 00:20,02/01/1996 00:20,18,.,18,incorrect,1,0,1,.,Non-area formula,48
2275,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON_ABCDE,1,(SIDE QUESTION3),02/01/1996 00:20,02/01/1996 00:20,02/01/1996 00:20,02/01/1996 00:20,10,.,10,incorrect,1,0,1,.,Non-area formula,49
2276,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRIANGLE_AREA,1,(AREA QUESTION1),02/01/1996 00:20,02/01/1996 00:20,02/01/1996 00:20,02/01/1996 00:20,0,0,.,correct,0,0,1,.,Non-area formula,50
2277,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRIANGLE_HEIGHT,1,(HEIGHT QUESTION2),02/01/1996 00:20,02/01/1996 00:20,02/01/1996 00:20,02/01/1996 00:20,0,0,.,correct,0,0,1,.,Non-area formula,51
2278,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRIANGLE_BASE,1,(BASE QUESTION3),02/01/1996 00:20,02/01/1996 00:20,02/01/1996 00:20,02/01/1996 00:20,1,.,1,incorrect,1,0,1,.,Non-area formula,52
2279,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,2,(AREA QUESTION1),02/01/1996 00:21,02/01/1996 00:21,02/01/1996 00:21,02/01/1996 00:21,0,0,.,correct,0,0,1,.,Non-area formula,53
2280,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,2,(WHITE-AREA QUESTION1),02/01/1996 00:21,02/01/1996 00:21,02/01/1996 00:21,02/01/1996 00:21,10,10,.,correct,0,0,1,.,Area formula,17
2281,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,2,(GREEN-AREA QUESTION1),02/01/1996 00:21,02/01/1996 00:21,02/01/1996 00:21,02/01/1996 00:21,34,34,.,correct,0,0,1,.,Area formula,18
2282,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,2,(PURPLE-AREA QUESTION1),02/01/1996 00:21,02/01/1996 00:21,02/01/1996 00:21,02/01/1996 00:21,12,12,.,correct,0,0,1,.,Area formula,19
2283,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,2,(AREA QUESTION2),02/01/1996 00:21,02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,5,5,.,correct,0,0,1,.,Non-area formula,54
2284,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,2,(WHITE-AREA QUESTION2),02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,5,5,.,correct,0,0,1,.,Area formula,20
2285,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,2,(GREEN-AREA QUESTION2),02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,19,19,.,correct,0,0,1,.,Area formula,21
2286,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,2,(PURPLE-AREA QUESTION2),02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,7,7,.,correct,0,0,1,.,Area formula,22
2287,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,2,(AREA QUESTION3),02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,3,3,.,correct,0,0,1,.,Non-area formula,55
2288,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,2,(WHITE-AREA QUESTION3),02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,6,6,.,correct,0,0,1,.,Area formula,23
2289,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,2,(GREEN-AREA QUESTION3),02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,6,6,.,correct,0,0,1,.,Area formula,24
2290,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,DESIGNING_A_QUILT,2,(PURPLE-AREA QUESTION3),02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,8,8,.,correct,0,0,1,.,Area formula,25
2291,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON_ABCDE,2,(AREA QUESTION1),02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,02/01/1996 00:22,0,0,.,correct,0,0,1,.,Non-area formula,56
2292,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON_ABCDE,2,(APOTHEM QUESTION2),02/01/1996 00:22,02/01/1996 00:23,02/01/1996 00:23,02/01/1996 00:23,10,.,10,incorrect,1,0,1,.,Non-area formula,57
2293,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON_ABCDE,2,(SIDE QUESTION3),02/01/1996 00:23,02/01/1996 00:23,02/01/1996 00:23,02/01/1996 00:23,13,.,13,incorrect,1,0,1,.,Non-area formula,58
2294,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON,2,(AREA QUESTION1),02/01/1996 00:23,02/01/1996 00:23,02/01/1996 00:23,02/01/1996 00:23,1,.,1,incorrect,1,0,1,.,Non-area formula,59
2295,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON,2,(APOTHEM QUESTION2),02/01/1996 00:23,02/01/1996 00:24,02/01/1996 00:24,02/01/1996 00:24,14,14,.,correct,0,0,1,.,Non-area formula,60
2296,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON,2,(SIDE QUESTION3),02/01/1996 00:24,02/01/1996 00:24,02/01/1996 00:24,02/01/1996 00:24,30,.,30,incorrect,1,0,1,.,Non-area formula,61
2297,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON_ABCDE,3,(AREA QUESTION1),02/01/1996 00:24,02/01/1996 00:24,02/01/1996 00:24,02/01/1996 00:24,0,0,.,correct,0,0,1,.,Non-area formula,62
2298,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON_ABCDE,3,(APOTHEM QUESTION2),02/01/1996 00:24,02/01/1996 00:24,02/01/1996 00:24,02/01/1996 00:24,7,7,.,correct,0,0,1,.,Non-area formula,63
2299,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON_ABCDE,3,(SIDE QUESTION3),02/01/1996 00:24,02/01/1996 00:24,02/01/1996 00:24,02/01/1996 00:24,10,10,.,correct,0,0,1,.,Non-area formula,64
2300,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRIANGLE_ABC,2,(AREA QUESTION1),02/01/1996 00:25,02/01/1996 00:25,02/01/1996 00:25,02/01/1996 00:25,0,0,.,correct,0,0,1,.,Non-area formula,65
2301,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRIANGLE_ABC,2,(HEIGHT QUESTION2),02/01/1996 00:25,02/01/1996 00:25,02/01/1996 00:25,02/01/1996 00:25,6,6,.,correct,0,0,1,.,Non-area formula,66
2302,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRIANGLE_ABC,2,(BASE QUESTION3),02/01/1996 00:25,02/01/1996 00:25,02/01/1996 00:25,02/01/1996 00:25,12,.,12,incorrect,1,0,1,.,Non-area formula,67
2303,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,TRIANGLE_HEIGHT,2,(HEIGHT QUESTION2),02/01/1996 00:25,02/01/1996 00:25,02/01/1996 00:25,02/01/1996 00:25,0,0,.,correct,0,0,1,.,Non-area formula,68
2304,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON,3,(AREA QUESTION1),02/01/1996 00:25,02/01/1996 00:25,02/01/1996 00:25,02/01/1996 00:25,0,0,.,correct,0,0,1,.,Non-area formula,69
2305,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON,3,(APOTHEM QUESTION2),02/01/1996 00:25,02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,8,8,.,correct,0,0,1,.,Non-area formula,70
2306,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON,3,(SIDE QUESTION3),02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,8,.,8,incorrect,1,0,1,.,Non-area formula,71
2307,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON_ABCDE,4,(AREA QUESTION1),02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,0,0,.,correct,0,0,1,.,Non-area formula,72
2308,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON_ABCDE,4,(APOTHEM QUESTION2),02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,10,10,.,correct,0,0,1,.,Non-area formula,73
2309,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,PENTAGON_ABCDE,4,(SIDE QUESTION3),02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,10,10,.,correct,0,0,1,.,Non-area formula,74
2310,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,CIRCLE_O,1,(RADIUS QUESTION1),02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,0,0,.,correct,0,0,1,.,Area formula,26
2311,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,CIRCLE_O,1,(AREA QUESTION1),02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:27,02/01/1996 00:27,5,.,5,incorrect,1,0,1,.,Non-area formula,75
2312,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,CIRCLE_O,1,(CIRCUMFERENCE QUESTION1),02/01/1996 00:27,02/01/1996 00:27,02/01/1996 00:27,02/01/1996 00:27,19,.,19,incorrect,1,0,1,.,Area formula,27
2313,All Data,Stu_9fb3481981a38a7299e9b3c96e0d0218,Unit Area,CIRCLE_O,1,(DIAMETER QUESTION2),02/01/1996 00:27,02/01/1996 00:27,02/01/1996 00:27,02/01/1996 00:27,27,27,.,correct,0,0,1,.,Area formula,28
